Date,Product,Sales,Waste,Make,temp,rain,days,weather,wind,body_temp,hum,upset,dust,holiday,pop,search,a,b,c,Waste+난수,Make+난수,난수값,,,
02_10,소금빵,34,1,35,0.5,0,Sat,박무,1.6,1.386482132,73.9,36.503105,16,1,126934.1674,27,,,,1,35,0,,,
02_10,갈레트 부르통,1,0,1,0.5,0,Sat,박무,1.6,1.386482132,73.9,36.503105,16,1,126934.1674,27,,,,1,2,1,,,
02_10,통밀 비스코티,5,0,5,0.5,0,Sat,박무,1.6,1.386482132,73.9,36.503105,16,1,126934.1674,27,,,,1,6,1,,,
02_10,5종 스콘,16,2,18,0.5,0,Sat,박무,1.6,1.386482132,73.9,36.503105,16,1,126934.1674,27,,,,2,18,0,,,
02_10,레몬 마들렌,3,0,3,0.5,0,Sat,박무,1.6,1.386482132,73.9,36.503105,16,1,126934.1674,27,,,,1,4,1,,,
02_10,르뱅 3종,3,0,3,0.5,0,Sat,박무,1.6,1.386482132,73.9,36.503105,16,1,126934.1674,27,,,,1,4,1,,,
02_10,무화과 쿠키,2,0,2,0.5,0,Sat,박무,1.6,1.386482132,73.9,36.503105,16,1,126934.1674,27,,,,2,4,2,,,
02_11,올리브 치아바타,0,0,0,0.3,0,Sun,박무,1.6,1.176688772,77.3,35.718681,41,1,119611.0423,38,,,,0,0,0,,,
02_11,바질 치아바타,0,0,0,0.3,0,Sun,박무,1.6,1.176688772,77.3,35.718681,41,1,119611.0423,38,,,,1,1,1,,,
02_11,소금빵,36,2,38,0.3,0,Sun,박무,1.6,1.176688772,77.3,35.718681,41,1,119611.0423,38,,,,4,40,2,,,
02_11,갈레트 부르통,1,0,1,0.3,0,Sun,박무,1.6,1.176688772,77.3,35.718681,41,1,119611.0423,38,,,,1,2,1,,,
02_11,통밀 비스코티,3,0,3,0.3,0,Sun,박무,1.6,1.176688772,77.3,35.718681,41,1,119611.0423,38,,,,1,4,1,,,
02_11,5종 스콘,16,1,17,0.3,0,Sun,박무,1.6,1.176688772,77.3,35.718681,41,1,119611.0423,38,,,,1,17,0,,,
02_11,레몬 마들렌,1,0,1,0.3,0,Sun,박무,1.6,1.176688772,77.3,35.718681,41,1,119611.0423,38,,,,0,1,0,,,
02_11,르뱅 3종,2,0,2,0.3,0,Sun,박무,1.6,1.176688772,77.3,35.718681,41,1,119611.0423,38,,,,2,4,2,,,
02_11,무화과 쿠키,1,0,1,0.3,0,Sun,박무,1.6,1.176688772,77.3,35.718681,41,1,119611.0423,38,,,,0,1,0,,,
02_12,올리브 치아바타,10,0,10,2.8,0,Mon,박무,1.4,4.032919686,67.6,40.775072,60,1,198944.8969,27,,,,2,12,2,,,
02_12,감자 치아바타,9,1,10,2.8,0,Mon,박무,1.4,4.032919686,67.6,40.775072,60,1,198944.8969,27,,,,1,10,0,,,
02_12,소금빵,32,3,35,2.8,0,Mon,박무,1.4,4.032919686,67.6,40.775072,60,1,198944.8969,27,,,,3,35,0,,,
02_12,갈레트 부르통,2,0,2,2.8,0,Mon,박무,1.4,4.032919686,67.6,40.775072,60,1,198944.8969,27,,,,0,2,0,,,
02_12,통밀 비스코티,2,0,2,2.8,0,Mon,박무,1.4,4.032919686,67.6,40.775072,60,1,198944.8969,27,,,,0,2,0,,,
02_12,5종 스콘,18,0,18,2.8,0,Mon,박무,1.4,4.032919686,67.6,40.775072,60,1,198944.8969,27,,,,2,20,2,,,
02_12,레몬 마들렌,1,0,1,2.8,0,Mon,박무,1.4,4.032919686,67.6,40.775072,60,1,198944.8969,27,,,,2,3,2,,,
02_12,르뱅 3종,1,0,1,2.8,0,Mon,박무,1.4,4.032919686,67.6,40.775072,60,1,198944.8969,27,,,,1,2,1,,,
02_12,무화과 쿠키,3,0,3,2.8,0,Mon,박무,1.4,4.032919686,67.6,40.775072,60,1,198944.8969,27,,,,2,5,2,,,
02_13,올리브 치아바타,8,2,10,7.6,0,Tue,박무,1.9,8.582990524,69.5,47.74668,20,0,197724.3761,31,,,,3,11,1,,,
02_13,감자 치아바타,8,2,10,7.6,0,Tue,박무,1.9,8.582990524,69.5,47.74668,20,0,197724.3761,31,,,,4,12,2,,,
02_13,소금빵,25,1,26,7.6,0,Tue,박무,1.9,8.582990524,69.5,47.74668,20,0,197724.3761,31,,,,3,28,2,,,
02_13,갈레트 부르통,0,0,0,7.6,0,Tue,박무,1.9,8.582990524,69.5,47.74668,20,0,197724.3761,31,,,,0,0,0,,,
02_13,통밀 비스코티,4,0,4,7.6,0,Tue,박무,1.9,8.582990524,69.5,47.74668,20,0,197724.3761,31,,,,2,6,2,,,
02_13,5종 스콘,18,3,21,7.6,0,Tue,박무,1.9,8.582990524,69.5,47.74668,20,0,197724.3761,31,,,,3,21,0,,,
02_13,레몬 마들렌,3,0,3,7.6,0,Tue,박무,1.9,8.582990524,69.5,47.74668,20,0,197724.3761,31,,,,0,3,0,,,
02_13,르뱅 3종,4,0,4,7.6,0,Tue,박무,1.9,8.582990524,69.5,47.74668,20,0,197724.3761,31,,,,0,4,0,,,
02_13,무화과 쿠키,2,0,2,7.6,0,Tue,박무,1.9,8.582990524,69.5,47.74668,20,0,197724.3761,31,,,,2,4,2,,,
02_14,올리브 치아바타,6,0,6,11.6,0,Wed,박무,1.4,13.184311,78.9,53.474176,23,0,198944.8969,26,,,,1,7,1,,,
02_14,바질 치아바타,6,0,6,11.6,0,Wed,박무,1.4,13.184311,78.9,53.474176,23,0,198944.8969,26,,,,0,6,0,,,
02_14,소금빵,22,0,22,11.6,0,Wed,박무,1.4,13.184311,78.9,53.474176,23,0,198944.8969,26,,,,2,24,2,,,
02_14,갈레트 부르통,2,0,2,11.6,0,Wed,박무,1.4,13.184311,78.9,53.474176,23,0,198944.8969,26,,,,1,3,1,,,
02_14,통밀 비스코티,2,0,2,11.6,0,Wed,박무,1.4,13.184311,78.9,53.474176,23,0,198944.8969,26,,,,2,4,2,,,
02_14,5종 스콘,18,1,19,11.6,0,Wed,박무,1.4,13.184311,78.9,53.474176,23,0,198944.8969,26,,,,3,21,2,,,
02_14,레몬 마들렌,2,0,2,11.6,0,Wed,박무,1.4,13.184311,78.9,53.474176,23,0,198944.8969,26,,,,0,2,0,,,
02_14,르뱅 3종,4,0,4,11.6,0,Wed,박무,1.4,13.184311,78.9,53.474176,23,0,198944.8969,26,,,,0,4,0,,,
02_14,무화과 쿠키,1,0,1,11.6,0,Wed,박무,1.4,13.184311,78.9,53.474176,23,0,198944.8969,26,,,,2,3,2,,,
02_15,올리브 치아바타,16,0,16,4.1,6.4,Thu,비,2.5,4.385184088,85.6,40.854704,9,0,171998.9465,21,,,,5,21,5,,,
02_15,감자 치아바타,0,0,0,4.1,6.4,Thu,비,2.5,4.385184088,85.6,40.854704,9,0,171998.9465,21,,,,5,5,5,,,
02_15,소금빵,23,1,24,4.1,6.4,Thu,비,2.5,4.385184088,85.6,40.854704,9,0,171998.9465,21,,,,6,29,5,,,
02_15,갈레트 부르통,1,0,1,4.1,6.4,Thu,비,2.5,4.385184088,85.6,40.854704,9,0,171998.9465,21,,,,4,5,4,,,
02_15,통밀 비스코티,1,0,1,4.1,6.4,Thu,비,2.5,4.385184088,85.6,40.854704,9,0,171998.9465,21,,,,4,5,4,,,
02_15,5종 스콘,16,0,16,4.1,6.4,Thu,비,2.5,4.385184088,85.6,40.854704,9,0,171998.9465,21,,,,6,22,6,,,
02_15,레몬 마들렌,1,0,1,4.1,6.4,Thu,비,2.5,4.385184088,85.6,40.854704,9,0,171998.9465,21,,,,4,5,4,,,
02_15,르뱅 3종,5,0,5,4.1,6.4,Thu,비,2.5,4.385184088,85.6,40.854704,9,0,171998.9465,21,,,,4,9,4,,,
02_15,무화과 쿠키,1,0,1,4.1,6.4,Thu,비,2.5,4.385184088,85.6,40.854704,9,0,171998.9465,21,,,,5,6,5,,,
02_16,올리브 치아바타,8,0,8,1.3,0,Fri,맑음,1.3,2.60804558,72.6,37.905562,18,0,194233.424,33,,,,0,8,0,,,
02_16,바질 치아바타,6,2,8,1.3,0,Fri,맑음,1.3,2.60804558,72.6,37.905562,18,0,194233.424,33,,,,4,10,2,,,
02_16,소금빵,24,0,24,1.3,0,Fri,맑음,1.3,2.60804558,72.6,37.905562,18,0,194233.424,33,,,,1,25,1,,,
02_16,갈레트 부르통,1,0,1,1.3,0,Fri,맑음,1.3,2.60804558,72.6,37.905562,18,0,194233.424,33,,,,2,3,2,,,
02_16,통밀 비스코티,3,0,3,1.3,0,Fri,맑음,1.3,2.60804558,72.6,37.905562,18,0,194233.424,33,,,,0,3,0,,,
02_16,5종 스콘,18,2,20,1.3,0,Fri,맑음,1.3,2.60804558,72.6,37.905562,18,0,194233.424,33,,,,2,20,0,,,
02_16,레몬 마들렌,1,0,1,1.3,0,Fri,맑음,1.3,2.60804558,72.6,37.905562,18,0,194233.424,33,,,,0,1,0,,,
02_16,르뱅 3종,2,0,2,1.3,0,Fri,맑음,1.3,2.60804558,72.6,37.905562,18,0,194233.424,33,,,,0,2,0,,,
02_16,무화과 쿠키,1,0,1,1.3,0,Fri,맑음,1.3,2.60804558,72.6,37.905562,18,0,194233.424,33,,,,0,1,0,,,
02_17,올리브 치아바타,0,0,0,3.2,0,Sat,박무,1,5.0076,79.5,40.04206,30,1,126934.1674,30,,,,2,2,2,,,
02_17,바질 치아바타,0,0,0,3.2,0,Sat,박무,1,5.0076,79.5,40.04206,30,1,126934.1674,30,,,,1,1,1,,,
02_17,소금빵,32,2,34,3.2,0,Sat,박무,1,5.0076,79.5,40.04206,30,1,126934.1674,30,,,,2,34,0,,,
02_17,갈레트 부르통,1,0,1,3.2,0,Sat,박무,1,5.0076,79.5,40.04206,30,1,126934.1674,30,,,,1,2,1,,,
02_17,통밀 비스코티,1,0,1,3.2,0,Sat,박무,1,5.0076,79.5,40.04206,30,1,126934.1674,30,,,,1,2,1,,,
02_17,5종 스콘,16,1,17,3.2,0,Sat,박무,1,5.0076,79.5,40.04206,30,1,126934.1674,30,,,,3,19,2,,,
02_17,레몬 마들렌,2,0,2,3.2,0,Sat,박무,1,5.0076,79.5,40.04206,30,1,126934.1674,30,,,,0,2,0,,,
02_17,르뱅 3종,1,0,1,3.2,0,Sat,박무,1,5.0076,79.5,40.04206,30,1,126934.1674,30,,,,1,2,1,,,
02_17,무화과 쿠키,2,0,2,3.2,0,Sat,박무,1,5.0076,79.5,40.04206,30,1,126934.1674,30,,,,2,4,2,,,
02_18,올리브 치아바타,0,0,0,5.9,17.8,Sun,비,2,6.697020907,82.9,44.066489,58,1,104048.7454,25,,,,5,5,5,,,
02_18,감자 치아바타,0,0,0,5.9,17.8,Sun,비,2,6.697020907,82.9,44.066489,58,1,104048.7454,25,,,,5,5,5,,,
02_18,소금빵,32,4,36,5.9,17.8,Sun,비,2,6.697020907,82.9,44.066489,58,1,104048.7454,25,,,,9,41,5,,,
02_18,갈레트 부르통,0,0,0,5.9,17.8,Sun,비,2,6.697020907,82.9,44.066489,58,1,104048.7454,25,,,,5,5,5,,,
02_18,통밀 비스코티,1,0,1,5.9,17.8,Sun,비,2,6.697020907,82.9,44.066489,58,1,104048.7454,25,,,,6,7,6,,,
02_18,5종 스콘,18,0,18,5.9,17.8,Sun,비,2,6.697020907,82.9,44.066489,58,1,104048.7454,25,,,,7,25,7,,,
02_18,레몬 마들렌,1,0,1,5.9,17.8,Sun,비,2,6.697020907,82.9,44.066489,58,1,104048.7454,25,,,,5,6,5,,,
02_18,르뱅 3종,4,0,4,5.9,17.8,Sun,비,2,6.697020907,82.9,44.066489,58,1,104048.7454,25,,,,7,11,7,,,
02_18,무화과 쿠키,1,0,1,5.9,17.8,Sun,비,2,6.697020907,82.9,44.066489,58,1,104048.7454,25,,,,7,8,7,,,
02_19,올리브 치아바타,8,0,8,8.3,10.9,Mon,비,1.8,9.402723797,96.3,47.165071,32,0,173060.6684,21,,,,6,14,6,,,
02_19,바질 치아바타,8,0,8,8.3,10.9,Mon,비,1.8,9.402723797,96.3,47.165071,32,0,173060.6684,21,,,,6,14,6,,,
02_19,소금빵,24,0,24,8.3,10.9,Mon,비,1.8,9.402723797,96.3,47.165071,32,0,173060.6684,21,,,,7,31,7,,,
02_19,갈레트 부르통,1,0,1,8.3,10.9,Mon,비,1.8,9.402723797,96.3,47.165071,32,0,173060.6684,21,,,,5,6,5,,,
02_19,통밀 비스코티,2,0,2,8.3,10.9,Mon,비,1.8,9.402723797,96.3,47.165071,32,0,173060.6684,21,,,,5,7,5,,,
02_19,5종 스콘,16,4,20,8.3,10.9,Mon,비,1.8,9.402723797,96.3,47.165071,32,0,173060.6684,21,,,,8,24,4,,,
02_19,레몬 마들렌,1,0,1,8.3,10.9,Mon,비,1.8,9.402723797,96.3,47.165071,32,0,173060.6684,21,,,,6,7,6,,,
02_19,르뱅 3종,2,0,2,8.3,10.9,Mon,비,1.8,9.402723797,96.3,47.165071,32,0,173060.6684,21,,,,7,9,7,,,
02_19,무화과 쿠키,2,0,2,8.3,10.9,Mon,비,1.8,9.402723797,96.3,47.165071,32,0,173060.6684,21,,,,7,9,7,,,
02_20,올리브 치아바타,0,0,0,5,2.2,Tue,비,2.2,5.577794973,86.4,42.2716,6,0,171998.9465,25,,,,0,0,0,,,
02_20,감자 치아바타,18,2,20,5,2.2,Tue,비,2.2,5.577794973,86.4,42.2716,6,0,171998.9465,25,,,,2,20,0,,,
02_20,소금빵,23,1,24,5,2.2,Tue,비,2.2,5.577794973,86.4,42.2716,6,0,171998.9465,25,,,,3,26,2,,,
02_20,갈레트 부르통,1,0,1,5,2.2,Tue,비,2.2,5.577794973,86.4,42.2716,6,0,171998.9465,25,,,,1,2,1,,,
02_20,통밀 비스코티,3,0,3,5,2.2,Tue,비,2.2,5.577794973,86.4,42.2716,6,0,171998.9465,25,,,,1,4,1,,,
02_20,5종 스콘,18,2,20,5,2.2,Tue,비,2.2,5.577794973,86.4,42.2716,6,0,171998.9465,25,,,,4,22,2,,,
02_20,레몬 마들렌,2,0,2,5,2.2,Tue,비,2.2,5.577794973,86.4,42.2716,6,0,171998.9465,25,,,,0,2,0,,,
02_20,르뱅 3종,3,0,3,5,2.2,Tue,비,2.2,5.577794973,86.4,42.2716,6,0,171998.9465,25,,,,0,3,0,,,
02_20,무화과 쿠키,2,0,2,5,2.2,Tue,비,2.2,5.577794973,86.4,42.2716,6,0,171998.9465,25,,,,0,2,0,,,
02_21,올리브 치아바타,6,0,6,2.9,21.5,Wed,비,2.9,2.804070929,90.9,38.260039,12,0,173060.6684,22,,,,6,12,6,,,
02_21,감자 치아바타,6,0,6,2.9,21.5,Wed,비,2.9,2.804070929,90.9,38.260039,12,0,173060.6684,22,,,,5,11,5,,,
02_21,소금빵,24,2,26,2.9,21.5,Wed,비,2.9,2.804070929,90.9,38.260039,12,0,173060.6684,22,,,,7,31,5,,,
02_21,갈레트 부르통,1,0,1,2.9,21.5,Wed,비,2.9,2.804070929,90.9,38.260039,12,0,173060.6684,22,,,,7,8,7,,,
02_21,통밀 비스코티,1,0,1,2.9,21.5,Wed,비,2.9,2.804070929,90.9,38.260039,12,0,173060.6684,22,,,,7,8,7,,,
02_21,5종 스콘,15,0,15,2.9,21.5,Wed,비,2.9,2.804070929,90.9,38.260039,12,0,173060.6684,22,,,,6,21,6,,,
02_21,레몬 마들렌,1,0,1,2.9,21.5,Wed,비,2.9,2.804070929,90.9,38.260039,12,0,173060.6684,22,,,,5,6,5,,,
02_21,르뱅 3종,2,0,2,2.9,21.5,Wed,비,2.9,2.804070929,90.9,38.260039,12,0,173060.6684,22,,,,6,8,6,,,
02_21,무화과 쿠키,1,0,1,2.9,21.5,Wed,비,2.9,2.804070929,90.9,38.260039,12,0,173060.6684,22,,,,7,8,7,,,
02_22,올리브 치아바타,8,0,8,0.8,7.9,Thu,비,2.4,0.902500215,84,35.60128,25,0,171998.9465,15,,,,5,13,5,,,
02_22,바질 치아바타,8,0,8,0.8,7.9,Thu,비,2.4,0.902500215,84,35.60128,25,0,171998.9465,15,,,,4,12,4,,,
02_22,소금빵,28,2,30,0.8,7.9,Thu,비,2.4,0.902500215,84,35.60128,25,0,171998.9465,15,,,,5,33,3,,,
02_22,갈레트 부르통,1,0,1,0.8,7.9,Thu,비,2.4,0.902500215,84,35.60128,25,0,171998.9465,15,,,,4,5,4,,,
02_22,통밀 비스코티,1,0,1,0.8,7.9,Thu,비,2.4,0.902500215,84,35.60128,25,0,171998.9465,15,,,,4,5,4,,,
02_22,5종 스콘,16,1,17,0.8,7.9,Thu,비,2.4,0.902500215,84,35.60128,25,0,171998.9465,15,,,,7,23,6,,,
02_22,레몬 마들렌,1,0,1,0.8,7.9,Thu,비,2.4,0.902500215,84,35.60128,25,0,171998.9465,15,,,,5,6,5,,,
02_22,르뱅 3종,3,0,3,0.8,7.9,Thu,비,2.4,0.902500215,84,35.60128,25,0,171998.9465,15,,,,6,9,6,,,
02_22,무화과 쿠키,1,0,1,0.8,7.9,Thu,비,2.4,0.902500215,84,35.60128,25,0,171998.9465,15,,,,6,7,6,,,
02_23,올리브 치아바타,6,0,6,2.5,0,Fri,박무,2.9,2.367415073,65.4,40.59145,22,0,180637.0843,33,,,,2,8,2,,,
02_23,바질 치아바타,6,0,6,2.5,0,Fri,박무,2.9,2.367415073,65.4,40.59145,22,0,180637.0843,33,,,,2,8,2,,,
02_23,소금빵,24,1,25,2.5,0,Fri,박무,2.9,2.367415073,65.4,40.59145,22,0,180637.0843,33,,,,3,27,2,,,
02_23,갈레트 부르통,1,0,1,2.5,0,Fri,박무,2.9,2.367415073,65.4,40.59145,22,0,180637.0843,33,,,,2,3,2,,,
02_23,통밀 비스코티,2,0,2,2.5,0,Fri,박무,2.9,2.367415073,65.4,40.59145,22,0,180637.0843,33,,,,2,4,2,,,
02_23,5종 스콘,17,1,18,2.5,0,Fri,박무,2.9,2.367415073,65.4,40.59145,22,0,180637.0843,33,,,,2,19,1,,,
02_23,레몬 마들렌,1,0,1,2.5,0,Fri,박무,2.9,2.367415073,65.4,40.59145,22,0,180637.0843,33,,,,2,3,2,,,
02_23,르뱅 3종,4,0,4,2.5,0,Fri,박무,2.9,2.367415073,65.4,40.59145,22,0,180637.0843,33,,,,1,5,1,,,
02_23,무화과 쿠키,0,0,0,2.5,0,Fri,박무,2.9,2.367415073,65.4,40.59145,22,0,180637.0843,33,,,,1,1,1,,,
02_24,올리브 치아바타,0,0,0,2.2,1.3,Sat,비,3.9,1.43567778,67,39.96026,28,1,110419.0768,36,,,,2,2,2,,,
02_24,바질 치아바타,0,0,0,2.2,1.3,Sat,비,3.9,1.43567778,67,39.96026,28,1,110419.0768,36,,,,2,2,2,,,
02_24,소금빵,32,2,34,2.2,1.3,Sat,비,3.9,1.43567778,67,39.96026,28,1,110419.0768,36,,,,2,34,0,,,
02_24,갈레트 부르통,0,0,0,2.2,1.3,Sat,비,3.9,1.43567778,67,39.96026,28,1,110419.0768,36,,,,2,2,2,,,
02_24,통밀 비스코티,4,0,4,2.2,1.3,Sat,비,3.9,1.43567778,67,39.96026,28,1,110419.0768,36,,,,2,6,2,,,
02_24,5종 스콘,16,0,16,2.2,1.3,Sat,비,3.9,1.43567778,67,39.96026,28,1,110419.0768,36,,,,0,16,0,,,
02_24,레몬 마들렌,1,0,1,2.2,1.3,Sat,비,3.9,1.43567778,67,39.96026,28,1,110419.0768,36,,,,0,1,0,,,
02_24,르뱅 3종,2,0,2,2.2,1.3,Sat,비,3.9,1.43567778,67,39.96026,28,1,110419.0768,36,,,,2,4,2,,,
02_24,무화과 쿠키,1,0,1,2.2,1.3,Sat,비,3.9,1.43567778,67,39.96026,28,1,110419.0768,36,,,,2,3,2,,,
02_25,올리브 치아바타,0,0,0,2.6,1.5,Sun,비,1.5,3.703821656,83.1,38.661694,13,1,104048.7454,31,,,,1,1,1,,,
02_25,바질 치아바타,0,0,0,2.6,1.5,Sun,비,1.5,3.703821656,83.1,38.661694,13,1,104048.7454,31,,,,1,1,1,,,
02_25,소금빵,32,2,34,2.6,1.5,Sun,비,1.5,3.703821656,83.1,38.661694,13,1,104048.7454,31,,,,3,35,1,,,
02_25,갈레트 부르통,3,0,3,2.6,1.5,Sun,비,1.5,3.703821656,83.1,38.661694,13,1,104048.7454,31,,,,1,4,1,,,
02_25,통밀 비스코티,2,0,2,2.6,1.5,Sun,비,1.5,3.703821656,83.1,38.661694,13,1,104048.7454,31,,,,0,2,0,,,
02_25,5종 스콘,16,2,18,2.6,1.5,Sun,비,1.5,3.703821656,83.1,38.661694,13,1,104048.7454,31,,,,4,20,2,,,
02_25,레몬 마들렌,2,0,2,2.6,1.5,Sun,비,1.5,3.703821656,83.1,38.661694,13,1,104048.7454,31,,,,2,4,2,,,
02_25,르뱅 3종,4,0,4,2.6,1.5,Sun,비,1.5,3.703821656,83.1,38.661694,13,1,104048.7454,31,,,,0,4,0,,,
02_25,무화과 쿠키,1,0,1,2.6,1.5,Sun,비,1.5,3.703821656,83.1,38.661694,13,1,104048.7454,31,,,,2,3,2,,,
02_26,올리브 치아바타,8,1,9,3,0,Mon,박무,1.3,4.367543337,73.1,40.44777,18,0,198944.8969,24,,,,3,11,2,,,
02_26,바질 치아바타,8,1,9,3,0,Mon,박무,1.3,4.367543337,73.1,40.44777,18,0,198944.8969,24,,,,1,9,0,,,
02_26,소금빵,26,2,28,3,0,Mon,박무,1.3,4.367543337,73.1,40.44777,18,0,198944.8969,24,,,,3,29,1,,,
02_26,갈레트 부르통,1,0,1,3,0,Mon,박무,1.3,4.367543337,73.1,40.44777,18,0,198944.8969,24,,,,2,3,2,,,
02_26,통밀 비스코티,1,0,1,3,0,Mon,박무,1.3,4.367543337,73.1,40.44777,18,0,198944.8969,24,,,,1,2,1,,,
02_26,5종 스콘,18,1,19,3,0,Mon,박무,1.3,4.367543337,73.1,40.44777,18,0,198944.8969,24,,,,1,19,0,,,
02_26,레몬 마들렌,1,0,1,3,0,Mon,박무,1.3,4.367543337,73.1,40.44777,18,0,198944.8969,24,,,,2,3,2,,,
02_26,르뱅 3종,4,0,4,3,0,Mon,박무,1.3,4.367543337,73.1,40.44777,18,0,198944.8969,24,,,,2,6,2,,,
02_26,무화과 쿠키,0,0,0,3,0,Mon,박무,1.3,4.367543337,73.1,40.44777,18,0,198944.8969,24,,,,1,1,1,,,
02_27,올리브 치아바타,6,0,6,5.4,0,Tue,맑음,2.5,5.789972746,50.6,46.143276,29,0,212606.856,17,,,,2,8,2,,,
02_27,바질 치아바타,6,0,6,5.4,0,Tue,맑음,2.5,5.789972746,50.6,46.143276,29,0,212606.856,17,,,,1,7,1,,,
02_27,소금빵,28,2,30,5.4,0,Tue,맑음,2.5,5.789972746,50.6,46.143276,29,0,212606.856,17,,,,3,31,1,,,
02_27,갈레트 부르통,1,0,1,5.4,0,Tue,맑음,2.5,5.789972746,50.6,46.143276,29,0,212606.856,17,,,,0,1,0,,,
02_27,통밀 비스코티,1,0,1,5.4,0,Tue,맑음,2.5,5.789972746,50.6,46.143276,29,0,212606.856,17,,,,2,3,2,,,
02_27,5종 스콘,18,1,19,5.4,0,Tue,맑음,2.5,5.789972746,50.6,46.143276,29,0,212606.856,17,,,,2,20,1,,,
02_27,레몬 마들렌,1,0,1,5.4,0,Tue,맑음,2.5,5.789972746,50.6,46.143276,29,0,212606.856,17,,,,2,3,2,,,
02_27,르뱅 3종,6,0,6,5.4,0,Tue,맑음,2.5,5.789972746,50.6,46.143276,29,0,212606.856,17,,,,1,7,1,,,
02_27,무화과 쿠키,1,0,1,5.4,0,Tue,맑음,2.5,5.789972746,50.6,46.143276,29,0,212606.856,17,,,,1,2,1,,,
02_28,올리브 치아바타,6,2,8,5.9,0,Wed,맑음,1.6,7.050902846,61.5,45.876715,24,0,213919.244,27,,,,4,10,2,,,
02_28,바질 치아바타,8,0,8,5.9,0,Wed,맑음,1.6,7.050902846,61.5,45.876715,24,0,213919.244,27,,,,0,8,0,,,
02_28,소금빵,26,0,26,5.9,0,Wed,맑음,1.6,7.050902846,61.5,45.876715,24,0,213919.244,27,,,,1,27,1,,,
02_28,갈레트 부르통,0,0,0,5.9,0,Wed,맑음,1.6,7.050902846,61.5,45.876715,24,0,213919.244,27,,,,0,0,0,,,
02_28,통밀 비스코티,2,0,2,5.9,0,Wed,맑음,1.6,7.050902846,61.5,45.876715,24,0,213919.244,27,,,,0,2,0,,,
02_28,5종 스콘,16,0,16,5.9,0,Wed,맑음,1.6,7.050902846,61.5,45.876715,24,0,213919.244,27,,,,2,18,2,,,
02_28,레몬 마들렌,3,0,3,5.9,0,Wed,맑음,1.6,7.050902846,61.5,45.876715,24,0,213919.244,27,,,,1,4,1,,,
02_28,르뱅 3종,3,0,3,5.9,0,Wed,맑음,1.6,7.050902846,61.5,45.876715,24,0,213919.244,27,,,,1,4,1,,,
02_28,무화과 쿠키,1,0,1,5.9,0,Wed,맑음,1.6,7.050902846,61.5,45.876715,24,0,213919.244,27,,,,2,3,2,,,
02_29,올리브 치아바타,7,1,8,4.6,0,Thu,박무,1.8,5.491457799,65.8,43.613132,21,0,197724.3761,25,,,,3,10,2,,,
02_29,감자 치아바타,6,2,8,4.6,0,Thu,박무,1.8,5.491457799,65.8,43.613132,21,0,197724.3761,25,,,,2,8,0,,,
02_29,소금빵,24,1,25,4.6,0,Thu,박무,1.8,5.491457799,65.8,43.613132,21,0,197724.3761,25,,,,1,25,0,,,
02_29,갈레트 부르통,1,0,1,4.6,0,Thu,박무,1.8,5.491457799,65.8,43.613132,21,0,197724.3761,25,,,,0,1,0,,,
02_29,통밀 비스코티,1,0,1,4.6,0,Thu,박무,1.8,5.491457799,65.8,43.613132,21,0,197724.3761,25,,,,1,2,1,,,
02_29,5종 스콘,18,2,20,4.6,0,Thu,박무,1.8,5.491457799,65.8,43.613132,21,0,197724.3761,25,,,,3,21,1,,,
02_29,레몬 마들렌,2,0,2,4.6,0,Thu,박무,1.8,5.491457799,65.8,43.613132,21,0,197724.3761,25,,,,1,3,1,,,
02_29,르뱅 3종,2,0,2,4.6,0,Thu,박무,1.8,5.491457799,65.8,43.613132,21,0,197724.3761,25,,,,1,3,1,,,
02_29,무화과 쿠키,2,0,2,4.6,0,Thu,박무,1.8,5.491457799,65.8,43.613132,21,0,197724.3761,25,,,,1,3,1,,,
03_01,올리브 치아바타,6,0,6,-3.3,0,Fri,맑음,4.6,-5.115752916,37.6,37.021808,23,1,191847,26,,,,0,6,0,,,
03_01,감자 치아바타,6,0,6,-3.3,0,Fri,맑음,4.6,-5.115752916,37.6,37.021808,23,1,191847,26,,,,0,6,0,,,
03_01,소금빵,32,0,32,-3.3,0,Fri,맑음,4.6,-5.115752916,37.6,37.021808,23,1,191847,26,,,,2,34,2,,,
03_01,갈레트 브루통,5,0,5,-3.3,0,Fri,맑음,4.6,-5.115752916,37.6,37.021808,23,1,191847,26,,,,1,6,1,,,
03_01,통밀 비스코티,3,0,3,-3.3,0,Fri,맑음,4.6,-5.115752916,37.6,37.021808,23,1,191847,26,,,,1,4,1,,,
03_01,5종 스콘,18,0,18,-3.3,0,Fri,맑음,4.6,-5.115752916,37.6,37.021808,23,1,191847,26,,,,0,18,0,,,
03_01,레몬 마들렌,5,0,5,-3.3,0,Fri,맑음,4.6,-5.115752916,37.6,37.021808,23,1,191847,26,,,,1,6,1,,,
03_01,르뱅 3종,3,0,3,-3.3,0,Fri,맑음,4.6,-5.115752916,37.6,37.021808,23,1,191847,26,,,,1,4,1,,,
03_01,무화과 쿠키,2,0,2,-3.3,0,Fri,맑음,4.6,-5.115752916,37.6,37.021808,23,1,191847,26,,,,2,4,2,,,
03_02,올리브 치아바타,0,0,0,-0.7,0,Sat,맑음,2.9,-1.125831778,57,37.18699,18,1,186671,18,,,,1,1,1,,,
